country,name,auto_discovery_url
FI,Dott Jakobstad,https://gbfs.api.ridedott.com/public/v2/jakobstad/gbfs.json
FI,Dott Jarvenpaa,https://gbfs.api.ridedott.com/public/v2/jarvenpaa/gbfs.json
FI,Dott Joensuu,https://gbfs.api.ridedott.com/public/v2/joensuu/gbfs.json
FI,Dott Jyvaskyla,https://gbfs.api.ridedott.com/public/v2/jyvaskyla/gbfs.json
FI,Dott Kaarina,https://gbfs.api.ridedott.com/public/v2/kaarina/gbfs.json
FI,Dott Kajaani,https://gbfs.api.ridedott.com/public/v2/kajaani/gbfs.json
FI,Dott Kangasala,https://gbfs.api.ridedott.com/public/v2/kangasala/gbfs.json
FI,Dott Kerava,https://gbfs.api.ridedott.com/public/v2/kerava/gbfs.json
FI,Dott Kirkkonummi,https://gbfs.api.ridedott.com/public/v2/kirkkonummi/gbfs.json
FI,Dott Klaukkala,https://gbfs.api.ridedott.com/public/v2/klaukkala/gbfs.json
FI,Dott Kokkola,https://gbfs.api.ridedott.com/public/v2/kokkola/gbfs.json
FI,Dott Kotka,https://gbfs.api.ridedott.com/public/v2/kotka/gbfs.json
FI,Dott Kouvola,https://gbfs.api.ridedott.com/public/v2/kouvola/gbfs.json
FI,Dott Kuopio,https://gbfs.api.ridedott.com/public/v2/kuopio/gbfs.json
FI,Dott Lahti,https://gbfs.api.ridedott.com/public/v2/lahti/gbfs.json
FI,Dott Lappeenranta,https://gbfs.api.ridedott.com/public/v2/lappeenranta/gbfs.json
FI,Dott Lempaala,https://gbfs.api.ridedott.com/public/v2/lempaala/gbfs.json
FI,Dott Mikkeli,https://gbfs.api.ridedott.com/public/v2/mikkeli/gbfs.json
FI,Dott Myyrmaki,https://gbfs.api.ridedott.com/public/v2/myyrmaki/gbfs.json
FI,Dott Naantali,https://gbfs.api.ridedott.com/public/v2/naantali/gbfs.json
FI,Dott Nokia,https://gbfs.api.ridedott.com/public/v2/nokia/gbfs.json
FI,Dott Porvoo,https://gbfs.api.ridedott.com/public/v2/porvoo/gbfs.json
FI,Dott Raisio,https://gbfs.api.ridedott.com/public/v2/raisio/gbfs.json
FI,Dott Rauma,https://gbfs.api.ridedott.com/public/v2/rauma/gbfs.json
FI,Dott Riihimäki,https://gbfs.api.ridedott.com/public/v2/riihimaki/gbfs.json
FI,Dott Salo,https://gbfs.api.ridedott.com/public/v2/salo/gbfs.json
FI,Dott Seinajoki,https://gbfs.api.ridedott.com/public/v2/seinajoki/gbfs.json
FI,Dott Tampere,https://gbfs.api.ridedott.com/public/v2/tampere/gbfs.json
FI,Dott Turku,https://gbfs.api.ridedott.com/public/v2/turku/gbfs.json
FI,Dott Vaasa,https://gbfs.api.ridedott.com/public/v2/vaasa/gbfs.json
FI,Dott Vantaa,https://gbfs.api.ridedott.com/public/v2/vantaa/gbfs.json
FI,Joe Rauma,https://joe.rideatom.com/gbfs/v2_2/en/gbfs?id=475
FR,Altervelo Libre-service,https://api.gbfs.v3.0.ecovelo.mobi/altervelo/gbfs.json
FR,AQTA,https://gbfs.partners.fifteen.eu/gbfs/auray-quiberon/gbfs.json
FR,Auch Velo'C,https://api.gbfs.v3.0.ecovelo.mobi/auchveloc/gbfs.json
FR,Auto-en-Velay,https://backend.citiz.fr/public/provider/23/gbfs/3.0/gbfs.json
FR,AuxR_M le vélo,https://gbfs.partners.fifteen.eu/gbfs/2.2/auxerre/en/gbfs.json
FR,Bird Ajaccio,https://mds.bird.co/gbfs/v2/public/ajaccio/gbfs.json
FR,Bird Bordeaux,https://mds.bird.co/gbfs/v2/public/bordeaux/gbfs.json
FR,Bird Castres,https://mds.bird.co/gbfs/v2/public/castres/gbfs.json
FR,Bird Chalonsenchampagne,https://mds.bird.co/gbfs/v2/public/chalonsenchampagne/gbfs.json
FR,Bird Dieppe,https://mds.bird.co/gbfs/v2/public/dieppe/gbfs.json
FR,Bird Draguignan,https://mds.bird.co/gbfs/v2/public/draguignan/gbfs.json
FR,Bird Epron,https://mds.bird.co/gbfs/v2/public/epron/gbfs.json
FR,Bird Gap,https://mds.bird.co/gbfs/v2/public/gap/gbfs.json
FR,Bird Herouvillesaintclair,https://mds.bird.co/gbfs/v2/public/herouvillesaintclair/gbfs.json
FR,Bird Larochesuryon,https://mds.bird.co/gbfs/v2/public/larochesuryon/gbfs.json
FR,Bird Laval,https://mds.bird.co/gbfs/v2/public/laval/gbfs.json
FR,Bird Marseille,https://mds.bird.co/gbfs/v2/public/marseille/gbfs.json
FR,Bird Millau,https://mds.bird.co/gbfs/v2/public/millau/gbfs.json
FR,Bird Montlucon,https://mds.bird.co/gbfs/v2/public/montlucon/gbfs.json
FR,Bird Ouistreham,https://mds.bird.co/gbfs/v2/public/ouistreham/gbfs.json
FR,Bird Sarreguemines,https://mds.bird.co/gbfs/v2/public/sarreguemines/gbfs.json
FR,Bird Vichy,https://mds.bird.co/gbfs/v2/public/vichy/gbfs.json
FR,Brennus à Vélo (Sens),https://gbfs.partners.fifteen.eu/gbfs/2.2/sens/en/gbfs.json
FR,BYCOR,https://www.mobility-parc.net/gbfs/v3/TARARE/gbfs.json
FR,C-Vélo,https://clermontferrand.publicbikesystem.net/customer/gbfs/v3.0/gbfs.json
FR,CaliVélo,https://api.gbfs.v3.0.ecovelo.mobi/calivelo/gbfs.json
FR,CapCotentin,https://api.gbfs.v3.0.ecovelo.mobi/capcotentin/gbfs.json
FR,CHATELLERAULT,https://www.mobility-parc.net/gbfs/v3/CHATELLERAULT/gbfs.json
FR,Choletbus 2 Roues,https://api.gbfs.v3.0.ecovelo.mobi/choletbus/gbfs.json
FR,Citédia Services,https://backend.citiz.fr/public/provider/22/gbfs/3.0/gbfs.json
FR,Citiz Alpes Loire,https://backend.citiz.fr/public/provider/5/gbfs/3.0/gbfs.json
FR,Citiz Angers,https://backend.citiz.fr/public/provider/7/gbfs/3.0/gbfs.json
FR,Citiz AUPA,https://backend.citiz.fr/public/provider/20/gbfs/3.0/gbfs.json
FR,Citiz BFC,https://backend.citiz.fr/public/provider/2/gbfs/3.0/gbfs.json
FR,Citiz Développement,https://backend.citiz.fr/public/provider/12/gbfs/3.0/gbfs.json
FR,Citiz Gironde,https://backend.citiz.fr/public/provider/4/gbfs/3.0/gbfs.json
FR,Citiz Grand Est,https://backend.citiz.fr/public/provider/1/gbfs/3.0/gbfs.json
FR,Citiz Grand Poitiers,https://backend.citiz.fr/public/provider/9/gbfs/3.0/gbfs.json
FR,Citiz La Rochelle,https://backend.citiz.fr/public/provider/18/gbfs/3.0/gbfs.json
FR,Citiz Lille Arras,https://backend.citiz.fr/public/provider/16/gbfs/3.0/gbfs.json
FR,Citiz Métropole Lyon,https://backend.citiz.fr/public/provider/3/gbfs/3.0/gbfs.json
FR,Citiz Nantes,https://backend.citiz.fr/public/provider/15/gbfs/3.0/gbfs.json
FR,Citiz Occitanie,https://backend.citiz.fr/public/provider/8/gbfs/3.0/gbfs.json
FR,Citiz Provence,https://backend.citiz.fr/public/provider/6/gbfs/3.0/gbfs.json
FR,Citiz Rennes Métropole,https://backend.citiz.fr/public/provider/19/gbfs/3.0/gbfs.json
FR,Clem,https://gbfs.clem.mobi/gbfs.json
FR,Cycl'AM,https://api.gbfs.v3.0.ecovelo.mobi/cyclam/gbfs.json
FR,Cyclolibre,https://api.gbfs.v3.0.ecovelo.mobi/cyclolibre/gbfs.json
FR,Cyclovis,https://api.gbfs.v3.0.ecovelo.mobi/cyclovis/gbfs.json
FR,Donkey Republic Valenciennes,https://stables.donkey.bike/api/public/gbfs/3.0/valenciennes/gbfs.json
FR,Dott Bordeaux,https://gbfs.api.ridedott.com/public/v2/bordeaux/gbfs.json
FR,Dott Bourgoin Jallieu,https://gbfs.api.ridedott.com/public/v2/bourgoin-jallieu/gbfs.json
FR,Dott Gpseo,https://gbfs.api.ridedott.com/public/v2/gpseo/gbfs.json
FR,Dott Lyon,https://gbfs.api.ridedott.com/public/v2/lyon/gbfs.json
FR,Dott Ol-Vallee,https://gbfs.api.ridedott.com/public/v2/ol-vallee/gbfs.json
FR,Dott Paris,https://gbfs.api.ridedott.com/public/v2/paris/gbfs.json
FR,Dott SIEMU,https://gbfs.api.ridedott.com/public/v2/siemu/gbfs.json
FR,Dott Versailles Grand-Parc,https://gbfs.api.ridedott.com/public/v2/versailles-grand-parc/gbfs.json
FR,Estrées Saint Denis,https://www.mobility-parc.net/gbfs/v3/ESTREES/gbfs.json
FR,Getaround Aix-En-Provence,https://getaround.com/gbfs/v3/aix-en-provence/gbfs
FR,Getaround Ajaccio,https://getaround.com/gbfs/v3/ajaccio/gbfs
FR,Getaround Albi,https://getaround.com/gbfs/v3/albi/gbfs
FR,Getaround Amiens,https://getaround.com/gbfs/v3/amiens/gbfs
FR,Getaround Angers,https://getaround.com/gbfs/v3/angers/gbfs
FR,Getaround Antibes,https://getaround.com/gbfs/v3/antibes/gbfs
FR,Getaround Antony,https://getaround.com/gbfs/v3/antony/gbfs
FR,Getaround Argenteuil,https://getaround.com/gbfs/v3/argenteuil/gbfs
FR,Getaround Arles,https://getaround.com/gbfs/v3/arles/gbfs
FR,Getaround Aubervilliers,https://getaround.com/gbfs/v3/aubervilliers/gbfs
FR,Getaround Aulnay-Sous-Bois,https://getaround.com/gbfs/v3/aulnay-sous-bois/gbfs
FR,Getaround Avignon,https://getaround.com/gbfs/v3/avignon/gbfs
FR,Getaround Bayeux,https://getaround.com/gbfs/v3/bayeux/gbfs
FR,Getaround Bayonne,https://getaround.com/gbfs/v3/bayonne/gbfs
FR,Getaround Beaumont,https://getaround.com/gbfs/v3/beaumont/gbfs
FR,Getaround Beauvais,https://getaround.com/gbfs/v3/beauvais/gbfs
FR,Getaround Blois,https://getaround.com/gbfs/v3/blois/gbfs
FR,Getaround Bordeaux,https://getaround.com/gbfs/v3/bordeaux/gbfs
FR,Getaround Boulogne-Billancourt,https://getaround.com/gbfs/v3/boulogne-billancourt/gbfs
FR,Getaround Bourges,https://getaround.com/gbfs/v3/bourges/gbfs
FR,Getaround Brest,https://getaround.com/gbfs/v3/brest/gbfs
FR,Getaround Brive-La-Gaillarde,https://getaround.com/gbfs/v3/brive-la-gaillarde/gbfs
FR,Getaround Caen,https://getaround.com/gbfs/v3/caen/gbfs
FR,Getaround Calais,https://getaround.com/gbfs/v3/calais/gbfs
FR,Getaround Cannes,https://getaround.com/gbfs/v3/cannes/gbfs
FR,Getaround Cergy,https://getaround.com/gbfs/v3/cergy/gbfs
FR,Getaround Champigny-Sur-Marne,https://getaround.com/gbfs/v3/champigny-sur-marne/gbfs
FR,Getaround Clamart,https://getaround.com/gbfs/v3/clamart/gbfs
FR,Getaround Clermont-Ferrand,https://getaround.com/gbfs/v3/clermont-ferrand/gbfs
FR,Getaround Clichy,https://getaround.com/gbfs/v3/clichy/gbfs
FR,Getaround Colmar,https://getaround.com/gbfs/v3/colmar/gbfs
FR,Getaround Colombes,https://getaround.com/gbfs/v3/colombes/gbfs
FR,Getaround Courbevoie,https://getaround.com/gbfs/v3/courbevoie/gbfs
FR,Getaround Dijon,https://getaround.com/gbfs/v3/dijon/gbfs
FR,Getaround Drancy,https://getaround.com/gbfs/v3/drancy/gbfs
FR,Getaround Dunkerque,https://getaround.com/gbfs/v3/dunkerque/gbfs
FR,Getaround Fontenay-Sous-Bois,https://getaround.com/gbfs/v3/fontenay-sous-bois/gbfs
FR,Getaround Grenoble,https://getaround.com/gbfs/v3/grenoble/gbfs
FR,Getaround Issy-Les-Moulineaux,https://getaround.com/gbfs/v3/issy-les-moulineaux/gbfs
FR,Getaround Ivry-Sur-Seine,https://getaround.com/gbfs/v3/ivry-sur-seine/gbfs
FR,Getaround Laval,https://getaround.com/gbfs/v3/laval/gbfs
FR,Getaround Levallois-Perret,https://getaround.com/gbfs/v3/levallois-perret/gbfs
FR,Getaround Lille,https://getaround.com/gbfs/v3/lille/gbfs
FR,Getaround Limay,https://getaround.com/gbfs/v3/limay/gbfs
FR,Getaround Limoges,https://getaround.com/gbfs/v3/limoges/gbfs
FR,Getaround Lorient,https://getaround.com/gbfs/v3/lorient/gbfs
FR,Getaround Lyon,https://getaround.com/gbfs/v3/lyon/gbfs
FR,Getaround Macau,https://getaround.com/gbfs/v3/macau/gbfs
FR,Getaround Macon,https://getaround.com/gbfs/v3/macon/gbfs
FR,Getaround Maisons-Alfort,https://getaround.com/gbfs/v3/maisons-alfort/gbfs
FR,Getaround Marseille,https://getaround.com/gbfs/v3/marseille/gbfs
FR,Getaround Meaux,https://getaround.com/gbfs/v3/meaux/gbfs
FR,Getaround Meru,https://getaround.com/gbfs/v3/meru/gbfs
FR,Getaround Metz,https://getaround.com/gbfs/v3/metz/gbfs
FR,Getaround Montauban,https://getaround.com/gbfs/v3/montauban/gbfs
FR,Getaround Montpellier,https://getaround.com/gbfs/v3/montpellier/gbfs
FR,Getaround Montreuil,https://getaround.com/gbfs/v3/montreuil/gbfs
FR,Getaround Mulhouse,https://getaround.com/gbfs/v3/mulhouse/gbfs
FR,Getaround Nancy,https://getaround.com/gbfs/v3/nancy/gbfs
FR,Getaround Nanterre,https://getaround.com/gbfs/v3/nanterre/gbfs
FR,Getaround Nantes,https://getaround.com/gbfs/v3/nantes/gbfs
FR,Getaround Narbonne,https://getaround.com/gbfs/v3/narbonne/gbfs
FR,Getaround Neuilly-Sur-Seine,https://getaround.com/gbfs/v3/neuilly-sur-seine/gbfs
FR,Getaround Nice,https://getaround.com/gbfs/v3/nice/gbfs
FR,Getaround Niort,https://getaround.com/gbfs/v3/niort/gbfs
FR,Getaround Noisy-Le-Grand,https://getaround.com/gbfs/v3/noisy-le-grand/gbfs
FR,Getaround Orange,https://getaround.com/gbfs/v3/orange/gbfs
FR,Getaround Pantin,https://getaround.com/gbfs/v3/pantin/gbfs
FR,Getaround Paris,https://getaround.com/gbfs/v3/paris/gbfs
FR,Getaround Pau,https://getaround.com/gbfs/v3/pau/gbfs
FR,Getaround Perpignan,https://getaround.com/gbfs/v3/perpignan/gbfs
FR,Getaround Pessac,https://getaround.com/gbfs/v3/pessac/gbfs
FR,Getaround Poitiers,https://getaround.com/gbfs/v3/poitiers/gbfs
FR,Getaround Quimper,https://getaround.com/gbfs/v3/quimper/gbfs
FR,Getaround Reims,https://getaround.com/gbfs/v3/reims/gbfs
FR,Getaround Rennes,https://getaround.com/gbfs/v3/rennes/gbfs
FR,Getaround Roubaix,https://getaround.com/gbfs/v3/roubaix/gbfs
FR,Getaround Rouen,https://getaround.com/gbfs/v3/rouen/gbfs
FR,Getaround Rueil-Malmaison,https://getaround.com/gbfs/v3/rueil-malmaison/gbfs
FR,Getaround Saint-Brieuc,https://getaround.com/gbfs/v3/saint-brieuc/gbfs
FR,Getaround Saint-Denis,https://getaround.com/gbfs/v3/saint-denis/gbfs
FR,Getaround Saint-Laurent,https://getaround.com/gbfs/v3/saint-laurent/gbfs
FR,Getaround Saint-Louis,https://getaround.com/gbfs/v3/saint-louis/gbfs
FR,Getaround Saint-Malo,https://getaround.com/gbfs/v3/saint-malo/gbfs
FR,Getaround Saint-Nazaire,https://getaround.com/gbfs/v3/saint-nazaire/gbfs
FR,Getaround Saint-Paul,https://getaround.com/gbfs/v3/saint-paul/gbfs
FR,Getaround Saint-Quentin,https://getaround.com/gbfs/v3/saint-quentin/gbfs
FR,Getaround Saint-Quentin-En-Yvelines,https://getaround.com/gbfs/v3/saint-quentin-en-yvelines/gbfs
FR,Getaround Sarcelles,https://getaround.com/gbfs/v3/sarcelles/gbfs
FR,Getaround Sartrouville,https://getaround.com/gbfs/v3/sartrouville/gbfs
FR,Getaround Strasbourg,https://getaround.com/gbfs/v3/strasbourg/gbfs
FR,Getaround Tarbes,https://getaround.com/gbfs/v3/tarbes/gbfs
FR,Getaround Toulon,https://getaround.com/gbfs/v3/toulon/gbfs
FR,Getaround Toulouse,https://getaround.com/gbfs/v3/toulouse/gbfs
FR,Getaround Tourcoing,https://getaround.com/gbfs/v3/tourcoing/gbfs
FR,Getaround Tours,https://getaround.com/gbfs/v3/tours/gbfs
FR,Getaround Troyes,https://getaround.com/gbfs/v3/troyes/gbfs
FR,Getaround Valence,https://getaround.com/gbfs/v3/valence/gbfs
FR,Getaround Vannes,https://getaround.com/gbfs/v3/vannes/gbfs
FR,Getaround Versailles,https://getaround.com/gbfs/v3/versailles/gbfs
FR,Getaround Villeurbanne,https://getaround.com/gbfs/v3/villeurbanne/gbfs
FR,Getaround Vitry-Sur-Seine,https://getaround.com/gbfs/v3/vitry-sur-seine/gbfs
FR,Gévaudan,https://www.mobility-parc.net/gbfs/v3/GEVAUDAN/gbfs.json
FR,GraouLib',https://gbfs.partners.fifteen.eu/gbfs/2.2/metz/en/gbfs.json
FR,IDEcycle (Pau),https://gbfs.partners.fifteen.eu/gbfs/2.2/pau/en/gbfs.json
FR,Impulsyon,https://api.gbfs.v3.0.ecovelo.mobi/impulsyon/gbfs.json
FR,Karu'Vélo,https://api.gbfs.v3.0.ecovelo.mobi/karu/gbfs.json
FR,Knot Strasbourg,https://api.knotcity.io/gbfs/v3/strasbourg/gbfs.json
FR,La Baule,https://api.gbfs.v3.0.ecovelo.mobi/labaule/gbfs.json
FR,Le Marcel,https://api.gbfs.v3.0.ecovelo.mobi/lemarcel/gbfs.json
FR,Le Vélo par TBM,https://bdx.mecatran.com/utw/ws/gbfs/bordeaux/v3/gbfs.json?apiKey=opendata-bordeaux-metropole-flux-gtfs-rt
FR,LE vélo STAR,https://eu.ftp.opendatasoft.com/star/gbfs/gbfs.json
FR,Leo and Go,https://download.data.grandlyon.com/files/rdata/lag_leoandgo.disponibilite/gbfs.json
FR,Les Petites Reines,https://api.gbfs.v3.0.ecovelo.mobi/petitesreines/gbfs.json
FR,levélo - Marseille,https://gbfs.omega.fifteen.eu/gbfs/2.2/marseille/en/gbfs.json
FR,Libélo,https://valence.publicbikesystem.net/customer/gbfs/v3.0/gbfs.json
FR,Lime Lille,https://data.lime.bike/api/partners/v2/gbfs/lille/gbfs.json
FR,Lime Marseille,https://data.lime.bike/api/partners/v2/gbfs/marseille/gbfs.json
FR,Lime Nice,https://data.lime.bike/api/partners/v2/gbfs/nice/gbfs.json
FR,Lime Paris,https://data.lime.bike/api/partners/v2/gbfs/paris/gbfs.json
FR,LOVELO Libre-service,https://gbfs.urbansharing.com/lovelolibreservice.fr/gbfs.json
FR,MontenVélo,https://gbfs.partners.fifteen.eu/gbfs/2.2/mont_blanc/en/gbfs.json
FR,Naolib,https://api.cyclocity.fr/contracts/nantes/gbfs/v3/gbfs.json
FR,Naolib Micromob',https://api.gbfs.v3.0.ecovelo.mobi/chantrerie/gbfs.json
FR,NemoVélo,https://api.gbfs.v3.0.ecovelo.mobi/nemovelo/gbfs.json
FR,Ogalo Cyclette,https://api.gbfs.v3.0.ecovelo.mobi/ogalo/gbfs.json
FR,OLORON,https://www.mobility-parc.net/gbfs/v3/OLORON/gbfs.json
FR,Optymo Belfort,https://data.optymo.fr/vls/gbfs.json
FR,Optymo Belfort Auto libre-service,https://data.optymo.fr/als/gbfs.json
FR,PAYS D'OPALE,https://www.mobility-parc.net/gbfs/v3/Opale/gbfs.json
FR,PAYS DE L'ARBRESLE - VEL'PAR,https://www.mobility-parc.net/gbfs/v3/ARBRESLE/gbfs.json
FR,PAYS DU COQUELICOT,https://www.mobility-parc.net/gbfs/v3/COQUELICOT/gbfs.json
FR,Périvélo,https://api.gbfs.v3.0.ecovelo.mobi/perivelo/gbfs.json
FR,Pony Angers,https://proxy.transport.data.gouv.fr/resource/pony-angers-gbfs/gbfs.json
FR,Pony Basque Country,https://proxy.transport.data.gouv.fr/resource/pony-pays-basque-gbfs/gbfs.json
FR,Pony Beauvais,https://proxy.transport.data.gouv.fr/resource/pony-beauvais-gbfs/gbfs.json
FR,Pony Bordeaux,https://proxy.transport.data.gouv.fr/resource/pony-bordeaux-gbfs/gbfs.json
FR,Pony Bourges,https://proxy.transport.data.gouv.fr/resource/pony-bourges-gbfs/gbfs.json
FR,Pony Evry,https://proxy.transport.data.gouv.fr/resource/pony-evry-gbfs/gbfs.json
FR,Pony Herouville,https://proxy.transport.data.gouv.fr/resource/pony-herouville-gbfs/gbfs.json
FR,Pony Limoges,https://proxy.transport.data.gouv.fr/resource/pony-limoges-gbfs/gbfs.json
FR,Pony Lorient,https://proxy.transport.data.gouv.fr/resource/pony-lorient-gbfs/gbfs.json
FR,Pony Nice,https://proxy.transport.data.gouv.fr/resource/pony-nice-gbfs/gbfs.json
FR,Pony Perpignan,https://proxy.transport.data.gouv.fr/resource/pony-perpignan-gbfs/gbfs.json
FR,Pony Poitiers,https://proxy.transport.data.gouv.fr/resource/pony-poitiers-gbfs/gbfs.json
FR,Porte de Vassivière,https://www.mobility-parc.net/gbfs/v3/VASSIVIERE/gbfs.json
FR,Rhoule,https://api.gbfs.v3.0.ecovelo.mobi/rhoule/gbfs.json
FR,RLV'Lib,https://api.gbfs.v3.0.ecovelo.mobi/rlvlib/gbfs.json
FR,Rubis'Velo,https://api.gbfs.v3.0.ecovelo.mobi/beb/gbfs.json
FR,Semo Vélo,https://api.gbfs.v3.0.ecovelo.mobi/semo/gbfs.json
FR,Tempovelo,https://api.gbfs.v3.0.ecovelo.mobi/tempovelo/gbfs.json
FR,Ti Vélo,https://gbfs.partners.fifteen.eu/gbfs/2.2/landerneau/en/gbfs.json
FR,TLP Mobilites,https://api.gbfs.v3.0.ecovelo.mobi/tlpmobilites/gbfs.json
FR,Twisto Vélolib,https://gbfs.partners.fifteen.eu/gbfs/2.2/caen/en/gbfs.json
FR,V'lille,https://media.ilevia.fr/opendata/gbfs.json
FR,VALLEE D'OSSAU,https://www.mobility-parc.net/gbfs/v3/OSSAU/gbfs.json
FR,Vel’in,https://stce.transdev-hdf.fr/gbfs/
FR,Velam,https://api.cyclocity.fr/contracts/amiens/gbfs/v3/gbfs.json
FR,Velect'in,https://api.gbfs.v3.0.ecovelo.mobi/calais/gbfs.json
FR,Vélhop - Strasbourg,https://gbfs.nextbike.net/maps/gbfs/v2/nextbike_ae/gbfs.json
FR,Vélib' Metropole,https://velib-metropole-opendata.smovengo.cloud/opendata/Velib_Metropole/gbfs.json
FR,Vélibéo,https://api.gbfs.v3.0.ecovelo.mobi/velibeo/gbfs.json
FR,Vélivert,https://api.saint-etienne-metropole.fr/velivert/api/gbfs/gbfs.json
FR,Vélo d'Aqui,https://api.gbfs.v3.0.ecovelo.mobi/velodaqui/gbfs.json
FR,Vélo Fluo Grand-Est,https://gbfs.partners.fifteen.eu/gbfs/2.2/velo-fluo/en/gbfs.json
FR,Vélo Modalis,https://gbfs.partners.fifteen.eu/gbfs/2.2/angouleme/en/gbfs.json
FR,Vélo Tanlib,https://api.gbfs.v3.0.ecovelo.mobi/tanlib/gbfs.json
FR,VELO VEZERE LASCAUX,https://www.mobility-parc.net/gbfs/v3/LASCAUX/gbfs.json
FR,Vélo'Baie,https://gbfs.partners.fifteen.eu/gbfs/2.2/saintbrieuc/en/gbfs.json
FR,Vélo'Cité,https://api.gbfs.v3.0.ecovelo.mobi/velocite/gbfs.json
FR,Vélo'v,https://api.cyclocity.fr/contracts/lyon/gbfs/v3/gbfs.json
FR,VélO2,https://api.cyclocity.fr/contracts/cergy/gbfs/v3/gbfs.json
FR,VélO2,https://gbfs.nextbike.net/maps/gbfs/v2/nextbike_ah/gbfs.json
FR,VéloCité,https://api.cyclocity.fr/contracts/besancon/gbfs/v3/gbfs.json
FR,VéloCité Mulhouse,https://gbfs.nextbike.net/maps/gbfs/v2/nextbike_af/gbfs.json
FR,Vélomagg,https://gbfs.theta.fifteen.eu/gbfs/montpellier/gbfs.json
FR,VéloModalis - TERRA,https://gbfs.partners.fifteen.eu/gbfs/2.2/velo-modalis/en/gbfs.json
FR,VéloMoove,https://gbfs.partners.fifteen.eu/gbfs/2.2/pompey/en/gbfs.json
FR,Vélonecy,https://gbfs.partners.fifteen.eu/gbfs/2.2/annecy/en/gbfs.json
FR,Vélopop,https://gbfs.partners.fifteen.eu/gbfs/avignon/gbfs.json
FR,VélOstan'lib,https://api.cyclocity.fr/contracts/nancy/gbfs/v3/gbfs.json
FR,VélÔToulouse,https://api.cyclocity.fr/contracts/toulouse/gbfs/v3/gbfs.json
FR,VéloZef,https://gbfs.partners.fifteen.eu/gbfs/2.2/brest/en/gbfs.json
FR,VélYcéo,https://api.gbfs.v3.0.ecovelo.mobi/velyceo/gbfs.json
FR,Vernou Vélo,https://api.gbfs.v3.0.ecovelo.mobi/vernouvelo/gbfs.json
FR,Vertuose,https://api.gbfs.v3.0.ecovelo.mobi/vertuose/gbfs.json
FR,Viavélo,https://api.gbfs.v3.0.ecovelo.mobi/viavelo/gbfs.json
FR,Vilvolt,https://gbfs.partners.fifteen.eu/gbfs/epinal/gbfs.json
FR,Vivélo,https://gbfs.partners.fifteen.eu/gbfs/vichy/gbfs.json
FR,Voi Grenoble,https://api.voiapp.io/gbfs/fr/6bb6b5dc-1cda-4da7-9216-d3023a0bc54a/v2/358/gbfs.json
FR,Voi Le Havre,https://api.voiapp.io/gbfs/fr/6bb6b5dc-1cda-4da7-9216-d3023a0bc54a/v2/336/gbfs.json
FR,Voi Marseille,https://api.voiapp.io/gbfs/fr/6bb6b5dc-1cda-4da7-9216-d3023a0bc54a/v2/66/gbfs.json
FR,Voi Paris,https://api.voiapp.io/gbfs/fr/6bb6b5dc-1cda-4da7-9216-d3023a0bc54a/v2/352/gbfs.json
FR,Voi Saint-Quentin-en-Yvelines,https://api.voiapp.io/gbfs/fr/6bb6b5dc-1cda-4da7-9216-d3023a0bc54a/v2/355/gbfs.json
FR,Voi V'Lônes,https://api.voiapp.io/gbfs/fr/6bb6b5dc-1cda-4da7-9216-d3023a0bc54a/v2/406/gbfs.json
FR,Zebullo,https://api.gbfs.v3.0.ecovelo.mobi/zebullo/gbfs.json
GB,Beryl - BCP,https://beryl-gbfs-production.web.app/v2_2/BCP/gbfs.json
GB,Beryl - Bradford,https://beryl-gbfs-production.web.app/v2_2/Bradford/gbfs.json
GB,Beryl - Brighton,https://beryl-gbfs-production.web.app/v2_2/Brighton/gbfs.json
GB,Beryl - Canterbury,https://beryl-gbfs-production.web.app/v2_2/Canterbury/gbfs.json
GB,Beryl - Cornwall,https://beryl-gbfs-production.web.app/v2_2/Cornwall/gbfs.json
GB,Beryl - Eastleigh,https://beryl-gbfs-production.web.app/v2_2/Eastleigh/gbfs.json
GB,Beryl - Greater Manchester,https://beryl-gbfs-production.web.app/v2_2/Greater_Manchester/gbfs.json
GB,Beryl - Guildford,https://beryl-gbfs-production.web.app/v2_2/Guildford/gbfs.json
GB,Beryl - Hackney Cargo Bike,https://gbfs.beryl.cc/v2_2/Hackney_Cargo_Bike/gbfs.json
GB,Beryl - Hereford,https://beryl-gbfs-production.web.app/v2_2/Hereford/gbfs.json
GB,Beryl - Hertsmere,https://beryl-gbfs-production.web.app/v2_2/Hertsmere/gbfs.json
GB,Beryl - Isle of Wight,https://gbfs.beryl.cc/v2_2/Isle_of_Wight/gbfs.json
GB,Beryl - Leeds,https://beryl-gbfs-production.web.app/v2_2/Leeds/gbfs.json
GB,Beryl - Norwich,https://beryl-gbfs-production.web.app/v2_2/Norwich/gbfs.json
GB,Beryl - Plymouth,https://beryl-gbfs-production.web.app/v2_2/Plymouth/gbfs.json
GB,Beryl - Portsmouth,https://gbfs.beryl.cc/v2_2/Portsmouth/gbfs.json
GB,Beryl - Southampton,https://gbfs.beryl.cc/v2_2/Southampton/gbfs.json
GB,Beryl - Stevenage,https://beryl-gbfs-production.web.app/v2_2/Stevenage/gbfs.json
GB,Beryl - Watford,https://beryl-gbfs-production.web.app/v2_2/Watford/gbfs.json
GB,Beryl - West Midlands,https://beryl-gbfs-production.web.app/v2_2/West_Midlands/gbfs.json
